change_id,package,version,pr_time,current,det_covering_prePR,det_covering_any,det_p3,verdict
Njine/LegalEase#12::LegalEase/requirements-dev.txt::pylint::add,pylint,3.3.3,2025-11-12T08:41:47Z,NONE,,,False,same
Njine/LegalEase#12::LegalEase/requirements-dev.txt::pylint-django::add,pylint-django,2.6.1,2025-11-12T08:41:47Z,NONE,,,False,same
Njine/LegalEase#12::LegalEase/requirements-dev.txt::pre-commit::add,pre-commit,4.0.1,2025-11-12T08:41:47Z,NONE,,,False,same
Njine/LegalEase#12::LegalEase/requirements-dev.txt::bandit::add,bandit,1.8.0,2025-11-12T08:41:47Z,NONE,,,False,same
Njine/LegalEase#12::LegalEase/requirements-dev.txt::sphinx::add,sphinx,8.1.3,2025-11-12T08:41:47Z,NONE,,,False,same
Njine/LegalEase#12::LegalEase/requirements-dev.txt::sphinx-rtd-theme::add,sphinx-rtd-theme,3.0.2,2025-11-12T08:41:47Z,NONE,,,False,same
Njine/LegalEase#12::LegalEase/requirements.txt::asgiref::add,asgiref,3.8.1,2025-11-12T08:41:47Z,NONE,,,False,same
Njine/LegalEase#12::LegalEase/requirements.txt::dj-database-url::add,dj-database-url,2.2.0,2025-11-12T08:41:47Z,NONE,,,False,same
Njine/LegalEase#12::LegalEase/requirements.txt::django-heroku::add,django-heroku,0.3.1,2025-11-12T08:41:47Z,NONE,,,False,same
Njine/LegalEase#12::LegalEase/requirements.txt::gunicorn::add,gunicorn,23.0.0,2025-11-12T08:41:47Z,NONE,,,False,same
Njine/LegalEase#12::LegalEase/requirements.txt::packaging::add,packaging,24.2,2025-11-12T08:41:47Z,NONE,,,False,same
Njine/LegalEase#12::LegalEase/requirements.txt::sqlparse::add,sqlparse,0.5.3,2025-11-12T08:41:47Z,NONE,,GHSA-27jp-wm6q-gp25,False,same
Njine/LegalEase#12::LegalEase/requirements.txt::typing-extensions::add,typing-extensions,4.12.2,2025-11-12T08:41:47Z,NONE,,,False,same
Njine/LegalEase#12::LegalEase/requirements.txt::whitenoise::add,whitenoise,6.8.2,2025-11-12T08:41:47Z,NONE,,,False,same
Njine/LegalEase#12::LegalEase/requirements.txt::psycopg2-binary::add,psycopg2-binary,2.9.10,2025-11-12T08:41:47Z,NONE,,,False,same
Njine/LegalEase#12::LegalEase/requirements.txt::python-dotenv::add,python-dotenv,1.0.1,2025-11-12T08:41:47Z,NONE,,GHSA-mf9w-mj56-hr94;PYSEC-2026-2270,False,same
mirest/collector#24::requirements.txt::django::version_change,Django,4.2.16,2025-08-20T04:25:51Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-7xr5-9hcq-chf9;GHSA-8498-2h75-472j;GHSA-8j24-cjrq-gr2m,GHSA-2mcm-79hx-8fxw;GHSA-33mw-q7rj-mjwj;GHSA-4rrr-2h4v-f3j9,True,same
mirest/collector#24::requirements.txt::djangorestframework::version_change,djangorestframework,3.14.0,2025-08-20T04:25:51Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-gw84-84pc-xp82,GHSA-gw84-84pc-xp82;PYSEC-2026-1304,True,same
mirest/collector#24::requirements.txt::psycopg2-binary::version_change,psycopg2-binary,2.9.7,2025-08-20T04:25:51Z,NONE,,,False,same
mirest/collector#24::requirements.txt::gunicorn::version_change,gunicorn,21.2.0,2025-08-20T04:25:51Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-hc5x-x2vx-497g;GHSA-w3h3-4rj7-4ph4,GHSA-hc5x-x2vx-497g;GHSA-w3h3-4rj7-4ph4;PYSEC-2026-1433,True,same
mirest/collector#24::requirements.txt::dj-database-url::version_change,dj-database-url,2.1.0,2025-08-20T04:25:51Z,NONE,,,False,same
mirest/collector#24::requirements.txt::pyjwt::version_change,PyJWT,2.8.0,2025-08-20T04:25:51Z,P3_DIRECT_KNOWN_VULNERABILITY,PYSEC-2025-183,GHSA-752w-5fwx-jx9f;GHSA-993g-76c3-p5m4;GHSA-fhv5-28vv-h8m8,True,same
mirest/collector#24::requirements.txt::social-auth-app-django::version_change,social-auth-app-django,5.4.0,2025-08-20T04:25:51Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-2gr8-3wc7-xhj3,GHSA-2gr8-3wc7-xhj3;GHSA-wv4w-6qv2-qqfg;PYSEC-2026-1931,True,same
mirest/collector#24::requirements.txt::django-filter::version_change,django-filter,23.3,2025-08-20T04:25:51Z,NONE,,,False,same
mirest/collector#24::requirements.txt::whitenoise::version_change,whitenoise,6.5.0,2025-08-20T04:25:51Z,NONE,,,False,same
mirest/collector#24::requirements.txt::django-cors-headers::version_change,django-cors-headers,4.3.1,2025-08-20T04:25:51Z,NONE,,,False,same
MyroslavRepin/Calnio#40::requirements.txt::alembic::add,alembic,1.16.5,2025-09-26T16:51:32Z,NONE,,,False,same
MyroslavRepin/Calnio#40::requirements.txt::apscheduler::add,APScheduler,3.10.4,2025-09-26T16:51:32Z,NONE,,,False,same
harryb2088/copilot_quant#10::requirements.txt::lxml::add,lxml,6.0.2,2026-02-16T08:45:43Z,NONE,,GHSA-vfmq-68hx-4jfw;PYSEC-2026-87,False,same
harryb2088/copilot_quant#10::requirements.txt::plotly::add,plotly,6.5.2,2026-02-16T08:45:43Z,NONE,,,False,same
albertagustin/flask-app-starter#6::requirements-dev.txt::pytest::version_change,pytest,8.4.1,2025-08-09T19:00:34Z,NONE,,GHSA-6w46-j5rx-g56g;PYSEC-2026-1845,False,same
albertagustin/flask-app-starter#6::requirements-dev.txt::pytest-flask::version_change,pytest-flask,1.3.0,2025-08-09T19:00:34Z,NONE,,,False,same
albertagustin/flask-app-starter#6::requirements-dev.txt::autopep8::version_change,autopep8,2.3.2,2025-08-09T19:00:34Z,NONE,,,False,same
albertagustin/flask-app-starter#6::requirements-dev.txt::flake8::version_change,flake8,7.3.0,2025-08-09T19:00:34Z,NONE,,,False,same
albertagustin/flask-app-starter#6::requirements-dev.txt::requests-mock::version_change,requests-mock,1.12.1,2025-08-09T19:00:34Z,NONE,,,False,same
albertagustin/flask-app-starter#6::requirements.txt::flask::version_change,flask,3.1.1,2025-08-09T19:00:34Z,NONE,,GHSA-68rp-wp8r-4726;PYSEC-2026-2151,False,same
albertagustin/flask-app-starter#6::requirements.txt::flask-cors::version_change,flask-cors,6.0.1,2025-08-09T19:00:34Z,NONE,,,False,same
albertagustin/flask-app-starter#6::requirements.txt::requests::version_change,requests,2.32.4,2025-08-09T19:00:34Z,NONE,,GHSA-gc5v-m9x4-r6x2;PYSEC-2026-2275,False,same
albertagustin/flask-app-starter#6::requirements.txt::urllib3::version_change,urllib3,2.5.0,2025-08-09T19:00:34Z,NONE,,GHSA-2xpw-w6gg-jr37;GHSA-38jv-5279-wg99;GHSA-gm62-xv2j-4w53,False,same
scottBowles/dnd#19::requirements.txt::asgiref::version_change,asgiref,3.8.1,2025-06-25T02:33:12Z,NONE,,,False,same
scottBowles/dnd#19::requirements.txt::django::version_change,Django,5.2.3,2025-06-25T02:33:12Z,NONE,,GHSA-2mcm-79hx-8fxw;GHSA-33mw-q7rj-mjwj;GHSA-4rrr-2h4v-f3j9,False,same
scottBowles/dnd#19::requirements.txt::django-cors-headers::version_change,django-cors-headers,4.7.0,2025-06-25T02:33:12Z,NONE,,,False,same
scottBowles/dnd#19::requirements.txt::django-extensions::version_change,django-extensions,4.1,2025-06-25T02:33:12Z,NONE,,,False,same
scottBowles/dnd#19::requirements.txt::django-debug-toolbar::version_change,django_debug_toolbar,5.2.0,2025-06-25T02:33:12Z,NONE,,,False,same
scottBowles/dnd#19::requirements.txt::pillow::version_change,Pillow,11.2.1,2025-06-25T02:33:12Z,P3_DIRECT_KNOWN_VULNERABILITY,,GHSA-5xmw-vc9v-4wf2;GHSA-cfh3-3jmp-rvhc;GHSA-pwv6-vv43-88gr,False,FP(P3->NONE)
scottBowles/dnd#19::requirements.txt::psycopg::add,psycopg,3.2.9,2025-06-25T02:33:12Z,NONE,,,False,same
scottBowles/dnd#19::requirements.txt::sqlparse::version_change,sqlparse,0.5.1,2025-06-25T02:33:12Z,NONE,,GHSA-27jp-wm6q-gp25,False,same
scottBowles/dnd#19::requirements.txt::strawberry-graphql::version_change,strawberry-graphql,0.275.2,2025-06-25T02:33:12Z,NONE,,GHSA-fr49-mhgj-crfc;GHSA-hv3w-m4g2-5x77;GHSA-qfwv-87qj-98xq,False,same
scottBowles/dnd#19::requirements.txt::strawberry-graphql-django::version_change,strawberry-graphql-django,0.62.0,2025-06-25T02:33:12Z,NONE,,,False,same
scottBowles/dnd#19::requirements.txt::typing-extensions::version_change,typing_extensions,4.14.0,2025-06-25T02:33:12Z,NONE,,,False,same
stranske/Trend_Model_Project#567::pyproject.toml::black::add,black,24.8.0,2025-09-01T18:53:54Z,NONE,,GHSA-3936-cmfr-pm3m;PYSEC-2026-2120;PYSEC-2026-2121,False,same
stranske/Trend_Model_Project#567::pyproject.toml::ruff::add,ruff,0.6.3,2025-09-01T18:53:54Z,NONE,,,False,same
solution8-com/AIR-GEvo-Regent-UI-azure#7::requirements.txt::asyncpg::add,asyncpg,0.29.0,2026-01-24T00:11:39Z,NONE,,,False,same
wildhash/telnyx-patient-intake-agent#1::requirements.txt::flask::add,Flask,3.0.0,2025-11-04T22:02:39Z,NONE,,GHSA-68rp-wp8r-4726;PYSEC-2026-2151,False,same
wildhash/telnyx-patient-intake-agent#1::requirements.txt::flask-cors::add,flask-cors,4.0.0,2025-11-04T22:02:39Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-43qf-4rqw-9q2g;GHSA-7rxf-gvfg-47g4;GHSA-84pr-m4jr-85g5,GHSA-43qf-4rqw-9q2g;GHSA-7rxf-gvfg-47g4;GHSA-84pr-m4jr-85g5,True,same
wildhash/telnyx-patient-intake-agent#1::requirements.txt::python-dotenv::add,python-dotenv,1.0.0,2025-11-04T22:02:39Z,NONE,,GHSA-mf9w-mj56-hr94;PYSEC-2026-2270,False,same
wildhash/telnyx-patient-intake-agent#1::requirements.txt::requests::add,requests,2.31.0,2025-11-04T22:02:39Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-9hjg-9r4m-mvj7;GHSA-9wx4-h78v-vm56,GHSA-9hjg-9r4m-mvj7;GHSA-9wx4-h78v-vm56;GHSA-gc5v-m9x4-r6x2,True,same
wildhash/telnyx-patient-intake-agent#1::requirements.txt::telnyx::add,telnyx,2.1.1,2025-11-04T22:02:39Z,NONE,,,False,same
wildhash/telnyx-patient-intake-agent#1::requirements.txt::pyngrok::add,pyngrok,7.0.1,2025-11-04T22:02:39Z,NONE,,,False,same
wildhash/telnyx-patient-intake-agent#1::requirements.txt::sqlalchemy::add,SQLAlchemy,2.0.23,2025-11-04T22:02:39Z,NONE,,,False,same
wildhash/telnyx-patient-intake-agent#1::requirements.txt::flask-sqlalchemy::add,Flask-SQLAlchemy,3.1.1,2025-11-04T22:02:39Z,NONE,,,False,same
wildhash/telnyx-patient-intake-agent#1::requirements.txt::gunicorn::add,gunicorn,21.2.0,2025-11-04T22:02:39Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-hc5x-x2vx-497g;GHSA-w3h3-4rj7-4ph4,GHSA-hc5x-x2vx-497g;GHSA-w3h3-4rj7-4ph4;PYSEC-2026-1433,True,same
wildhash/telnyx-patient-intake-agent#1::requirements.txt::websockets::add,websockets,12.0,2025-11-04T22:02:39Z,NONE,,,False,same
wildhash/telnyx-patient-intake-agent#1::requirements.txt::aiohttp::add,aiohttp,3.9.1,2025-11-04T22:02:39Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-5h86-8mv2-jq9f;GHSA-5m98-qgg9-wh84;GHSA-7gpw-8wmc-pm8g,GHSA-2fqr-mr3j-6wp8;GHSA-2vrm-gr82-f7m5;GHSA-3wq7-rqq7-wx6j,True,same
wildhash/telnyx-patient-intake-agent#1::requirements.txt::click::add,click,8.1.7,2025-11-04T22:02:39Z,NONE,,PYSEC-2026-2132,False,same
wildhash/telnyx-patient-intake-agent#1::requirements.txt::python-dateutil::add,python-dateutil,2.8.2,2025-11-04T22:02:39Z,NONE,,,False,same
wildhash/telnyx-patient-intake-agent#1::requirements.txt::pytz::add,pytz,2023.3,2025-11-04T22:02:39Z,NONE,,,False,same
wildhash/telnyx-patient-intake-agent#1::requirements.txt::tabulate::add,tabulate,0.9.0,2025-11-04T22:02:39Z,NONE,,,False,same
NigelWilliamUOP/Systems-Policy-and-Practice#2::requirements.txt::jinja2::version_change,Jinja2,3.1.6,2026-06-04T06:42:31Z,NONE,,,False,same
NigelWilliamUOP/Systems-Policy-and-Practice#2::requirements.txt::pyjwt::add,PyJWT,2.9.0,2026-06-04T06:42:31Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-752w-5fwx-jx9f;PYSEC-2025-183;PYSEC-2026-120,GHSA-752w-5fwx-jx9f;GHSA-993g-76c3-p5m4;GHSA-fhv5-28vv-h8m8,True,same
NigelWilliamUOP/Systems-Policy-and-Practice#2::requirements.txt::starlette::version_change,starlette,0.41.3,2026-06-04T06:42:31Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-2c2j-9gv5-cj73;GHSA-7f5h-v6xp-fcq8;PYSEC-2026-161,GHSA-2c2j-9gv5-cj73;GHSA-7f5h-v6xp-fcq8;GHSA-82w8-qh3p-5jfq,True,same
Stanislav6372/Shanta5656_bot#2::requirements.txt::python-telegram-bot::add,python-telegram-bot,21.6,2026-06-05T22:31:34Z,NONE,,,False,same
Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework#16::langchain-agentic-ai-sample/requirements.txt::langchain::add,langchain,0.3.25,2026-05-28T15:10:01Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-3644-q5cj-c5c7,GHSA-3644-q5cj-c5c7;GHSA-gr75-jv2w-4656;PYSEC-2026-2192,True,same
Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework#16::langchain-agentic-ai-sample/requirements.txt::langchain-openai::add,langchain-openai,0.3.18,2026-05-28T15:10:01Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-r7w7-9xr2-qq2r;PYSEC-2026-76,GHSA-r7w7-9xr2-qq2r;PYSEC-2026-76,True,same
Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework#16::langchain-agentic-ai-sample/requirements.txt::langchain-community::add,langchain-community,0.3.24,2026-05-28T15:10:01Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-pc6w-59fv-rh23,GHSA-pc6w-59fv-rh23;PYSEC-2026-1515,True,same
Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework#16::langchain-agentic-ai-sample/requirements.txt::streamlit::add,streamlit,1.45.1,2026-05-28T15:10:01Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-7p48-42j8-8846;PYSEC-2026-2285,GHSA-7p48-42j8-8846;PYSEC-2026-212;PYSEC-2026-2285,True,same
Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework#16::langchain-agentic-ai-sample/requirements.txt::python-dotenv::add,python-dotenv,1.1.0,2026-05-28T15:10:01Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-mf9w-mj56-hr94;PYSEC-2026-2270,GHSA-mf9w-mj56-hr94;PYSEC-2026-2270,True,same
Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework#16::langchain-agentic-ai-sample/requirements.txt::wikipedia::add,wikipedia,1.4.0,2026-05-28T15:10:01Z,NONE,,,False,same
jmojpar/gestor-tareas-api-grupo-1#18::requirements.txt::fastapi::add,fastapi,0.136.1,2026-06-01T16:29:38Z,NONE,,,False,same
jmojpar/gestor-tareas-api-grupo-1#18::requirements.txt::sqlalchemy::add,sqlalchemy,2.0.49,2026-06-01T16:29:38Z,NONE,,,False,same
jmojpar/gestor-tareas-api-grupo-1#18::requirements.txt::pydantic::add,pydantic,2.13.4,2026-06-01T16:29:38Z,NONE,,,False,same
jmojpar/gestor-tareas-api-grupo-1#18::requirements.txt::uvicorn::add,uvicorn,0.46.0,2026-06-01T16:29:38Z,NONE,,,False,same
jmojpar/gestor-tareas-api-grupo-1#18::requirements.txt::pytest::add,pytest,9.0.3,2026-06-01T16:29:38Z,NONE,,,False,same
jmojpar/gestor-tareas-api-grupo-1#18::requirements.txt::httpx::add,httpx,0.28.1,2026-06-01T16:29:38Z,NONE,,,False,same
jmojpar/gestor-tareas-api-grupo-1#18::requirements.txt::anyio::add,anyio,4.13.0,2026-06-01T16:29:38Z,NONE,,,False,same
vaishnavigar/Traffic-Detection-Model#2::requirements.txt::ultralytics::add,ultralytics,8.4.59,2026-06-01T13:49:44Z,NONE,,,False,same
vaishnavigar/Traffic-Detection-Model#2::requirements.txt::deep-sort-realtime::add,deep-sort-realtime,1.3.2,2026-06-01T13:49:44Z,NONE,,,False,same
vaishnavigar/Traffic-Detection-Model#2::requirements.txt::opencv-python::add,opencv-python,4.13.0.92,2026-06-01T13:49:44Z,NONE,,,False,same
vaishnavigar/Traffic-Detection-Model#2::requirements.txt::cvzone::add,cvzone,1.6.1,2026-06-01T13:49:44Z,NONE,,,False,same
vaishnavigar/Traffic-Detection-Model#2::requirements.txt::imgaug::add,imgaug,0.4.0,2026-06-01T13:49:44Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-g82g-j283-hj97,GHSA-g82g-j283-hj97;PYSEC-2026-356,True,same
rakelmv/gestor-tareas-api#9::requirements.txt::fastapi::add,fastapi,0.136.1,2026-05-21T16:36:48Z,NONE,,,False,same
rakelmv/gestor-tareas-api#9::requirements.txt::sqlalchemy::add,sqlalchemy,2.0.49,2026-05-21T16:36:48Z,NONE,,,False,same
rakelmv/gestor-tareas-api#9::requirements.txt::pydantic::add,pydantic,2.13.4,2026-05-21T16:36:48Z,NONE,,,False,same
rakelmv/gestor-tareas-api#9::requirements.txt::uvicorn::add,uvicorn,0.46.0,2026-05-21T16:36:48Z,NONE,,,False,same
rakelmv/gestor-tareas-api#9::requirements.txt::pytest::add,pytest,9.0.3,2026-05-21T16:36:48Z,NONE,,,False,same
rakelmv/gestor-tareas-api#9::requirements.txt::httpx::add,httpx,0.28.1,2026-05-21T16:36:48Z,NONE,,,False,same
rakelmv/gestor-tareas-api#9::requirements.txt::anyio::add,anyio,4.13.0,2026-05-21T16:36:48Z,NONE,,,False,same
Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework#17::langgraph-agentic-ai-sample/requirements.txt::langgraph::add,langgraph,0.4.1,2026-05-28T15:41:54Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-g48c-2wqr-h844;PYSEC-2026-83,GHSA-g48c-2wqr-h844;PYSEC-2026-83,True,same
Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework#17::langgraph-agentic-ai-sample/requirements.txt::langchain::add,langchain,0.3.25,2026-05-28T15:41:54Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-3644-q5cj-c5c7,GHSA-3644-q5cj-c5c7;GHSA-gr75-jv2w-4656;PYSEC-2026-2192,True,same
Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework#17::langgraph-agentic-ai-sample/requirements.txt::langchain-openai::add,langchain-openai,0.3.18,2026-05-28T15:41:54Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-r7w7-9xr2-qq2r;PYSEC-2026-76,GHSA-r7w7-9xr2-qq2r;PYSEC-2026-76,True,same
Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework#17::langgraph-agentic-ai-sample/requirements.txt::streamlit::add,streamlit,1.45.1,2026-05-28T15:41:54Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-7p48-42j8-8846;PYSEC-2026-2285,GHSA-7p48-42j8-8846;PYSEC-2026-212;PYSEC-2026-2285,True,same
Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework#17::langgraph-agentic-ai-sample/requirements.txt::python-dotenv::add,python-dotenv,1.1.0,2026-05-28T15:41:54Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-mf9w-mj56-hr94;PYSEC-2026-2270,GHSA-mf9w-mj56-hr94;PYSEC-2026-2270,True,same
Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework#17::langgraph-agentic-ai-sample/requirements.txt::wikipedia::add,wikipedia,1.4.0,2026-05-28T15:41:54Z,NONE,,,False,same
dekatz/attendance-tracker#1::requirements.txt::django::version_change,django,4.2.30,2026-06-13T17:13:49Z,NONE,,,False,same
dekatz/attendance-tracker#1::requirements.txt::pillow::version_change,pillow,12.2.0,2026-06-13T17:13:49Z,P3_DIRECT_KNOWN_VULNERABILITY,,PYSEC-2026-2253;PYSEC-2026-2254;PYSEC-2026-2255,False,FP(P3->NONE)
dekatz/attendance-tracker#1::requirements.txt::pytesseract::version_change,pytesseract,0.3.13,2026-06-13T17:13:49Z,NONE,,,False,same
dekatz/attendance-tracker#1::requirements.txt::psycopg2-binary::version_change,psycopg2-binary,2.9.12,2026-06-13T17:13:49Z,NONE,,,False,same
gaurav21/shieldops#8::requirements.txt::python-dotenv::version_change,python-dotenv,1.2.2,2026-06-09T09:56:52Z,NONE,,,False,same
jianwu-zhao/AutoMergePublicNodes#1::requirements.txt::pyyaml::version_change,PyYAML,6.0.2,2026-05-29T23:21:59Z,NONE,,,False,same
jianwu-zhao/AutoMergePublicNodes#1::requirements.txt::requests::version_change,requests,2.34.2,2026-05-29T23:21:59Z,NONE,,,False,same
Vaishnavi-D-Github/FIR-Crime-Detection#1::requirements.txt::flask::add,flask,3.1.1,2026-05-15T01:13:24Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-68rp-wp8r-4726;PYSEC-2026-2151,GHSA-68rp-wp8r-4726;PYSEC-2026-2151,True,same
Vaishnavi-D-Github/FIR-Crime-Detection#1::requirements.txt::pandas::add,pandas,2.2.3,2026-05-15T01:13:24Z,NONE,,,False,same
Vaishnavi-D-Github/FIR-Crime-Detection#1::requirements.txt::scikit-learn::add,scikit-learn,1.6.1,2026-05-15T01:13:24Z,NONE,,,False,same
Vaishnavi-D-Github/FIR-Crime-Detection#1::requirements.txt::bcrypt::add,bcrypt,4.3.0,2026-05-15T01:13:24Z,NONE,,,False,same
bhargavgangula/flask-app#1::requirements.txt::selenium::add,selenium,4.35.0,2026-04-15T13:21:54Z,NONE,,,False,same
bhargavgangula/flask-app#1::requirements.txt::webdriver-manager::add,webdriver-manager,4.0.2,2026-04-15T13:21:54Z,NONE,,,False,same
bhargavgangula/flask-app#1::requirements.txt::usaddress::add,usaddress,0.5.16,2026-04-15T13:21:54Z,NONE,,,False,same
betysam55/nova-bingo-bot#2::pyproject.toml::python-dotenv::version_change,python-dotenv,1.2.2,2026-05-25T09:33:10Z,NONE,,,False,same
betysam55/nova-bingo-bot#2::requirements.txt::python-dotenv::version_change,python-dotenv,1.2.2,2026-05-25T09:33:10Z,NONE,,,False,same
nikitahotkolesnikov2022-cmd/voice-to-text-bot#1::requirements.txt::python-telegram-bot::add,python-telegram-bot,21.6,2026-05-21T11:53:43Z,NONE,,,False,same
nikitahotkolesnikov2022-cmd/voice-to-text-bot#1::requirements.txt::openai-whisper::add,openai-whisper,20240930,2026-05-21T11:53:43Z,NONE,,,False,same
nikitahotkolesnikov2022-cmd/voice-to-text-bot#1::requirements.txt::ffmpeg-python::add,ffmpeg-python,0.2.0,2026-05-21T11:53:43Z,NONE,,,False,same
nikitahotkolesnikov2022-cmd/voice-to-text-bot#1::requirements.txt::python-dotenv::add,python-dotenv,1.0.1,2026-05-21T11:53:43Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-mf9w-mj56-hr94;PYSEC-2026-2270,GHSA-mf9w-mj56-hr94;PYSEC-2026-2270,True,same
aarya369/HousePricePrediction#1::requirements.txt::pandas::add,pandas,2.2.3,2026-04-15T05:49:44Z,NONE,,,False,same
aarya369/HousePricePrediction#1::requirements.txt::numpy::add,numpy,2.1.3,2026-04-15T05:49:44Z,NONE,,,False,same
aarya369/HousePricePrediction#1::requirements.txt::matplotlib::add,matplotlib,3.9.3,2026-04-15T05:49:44Z,NONE,,,False,same
aarya369/HousePricePrediction#1::requirements.txt::seaborn::add,seaborn,0.13.2,2026-04-15T05:49:44Z,NONE,,,False,same
aarya369/HousePricePrediction#1::requirements.txt::scikit-learn::add,scikit-learn,1.6.0,2026-04-15T05:49:44Z,NONE,,,False,same
melojack96-design/quizzapp#2::watermark-remover-bot/requirements.txt::python-telegram-bot::add,python-telegram-bot,21.6,2026-05-15T00:28:45Z,NONE,,,False,same
melojack96-design/quizzapp#2::watermark-remover-bot/requirements.txt::opencv-python-headless::add,opencv-python-headless,4.10.0.84,2026-05-15T00:28:45Z,NONE,,,False,same
cdugo/superset#20::fixtures/tripwire/etl-worker/requirements.txt::jinja2::version_change,Jinja2,3.1.6,2026-05-18T05:26:54Z,NONE,,,False,same
amirhashmilive/LOKI-Windows-Agent#2::requirements.txt::pystray::add,pystray,0.19.5,2026-05-27T05:43:41Z,NONE,,,False,same
amirhashmilive/LOKI-Windows-Agent#2::requirements.txt::pillow::add,Pillow,10.2.0,2026-05-27T05:43:41Z,P3_DIRECT_KNOWN_VULNERABILITY,GHSA-44wm-f244-xhp3;GHSA-r73j-pqj5-w3x7;GHSA-wjx4-4jcj-g98j,GHSA-44wm-f244-xhp3;GHSA-r73j-pqj5-w3x7;GHSA-wjx4-4jcj-g98j,True,same
amirhashmilive/LOKI-Windows-Agent#2::requirements.txt::pyinstaller::add,pyinstaller,6.3.0,2026-05-27T05:43:41Z,NONE,,,False,same
COG-GTM/ansible_collection_falcon#4::.devcontainer/requirements.txt::ansible-core::version_change,ansible-core,2.16.18,2026-03-28T06:43:30Z,NONE,,,False,same
